koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_kepmag,ra,dec,target_planet,mission,tid,toi
3.6714717,2.36e-05,-2.36e-05,2459168.988935,0.000673,-0.000673,8.291,0.23,-0.23,8735.0,0.550854,-0.550854,10.2185,0.521054,-0.521054,719.0,44.5933,,,5825.0,130.9,-130.9,4.43,0.08,-0.08,1.04,0.05,-0.05,10.0127,70.997586,-31.906637,1,TESS,1167538,2447.01
9.0182016,4.18e-05,-4.18e-05,2460121.423199,0.005505,-0.005505,3.08,0.371,-0.371,492.0,24.7725,-24.7725,3.54998,0.168081,-0.168081,1463.0,762.028,,,9671.0,188.6,-188.6,4.33,0.06,-0.06,1.78,0.05,-0.05,10.0039,80.740227,-53.76459,0,TESS,231721005,2448.01
16.6542431,2.83e-05,-2.83e-05,2459186.901539,0.000685,-0.000685,7.792,0.186,-0.186,10168.0,0.634987,-0.634987,11.9082,0.547507,-0.547507,1215.0,362.642,,,6054.0,128.5,-128.5,4.43,0.08,-0.08,1.08,0.05,-0.05,9.8999,67.984371,-34.455533,1,TESS,170729775,2449.01
0.3438892,4.46e-05,-4.46e-05,2459174.475148,0.001608,-0.001608,0.9696069,0.2804137,-0.2804137,24850.3953805,3023.77,-3023.77,8.5611179,1.8986349,-1.8986349,1174.242267,449.3159514,,,3199.0,157.0,-157.0,4.70217,0.0173915,-0.0173915,0.540483,0.0238973,-0.0238973,15.8552,81.312676,-0.770748,0,TESS,4294779,2451.01
3.6977167,2.2e-06,-2.2e-06,2458381.845549,0.000243,-0.000243,0.9308263,0.0725687,-0.0725687,4755.6707294,122.93876,-122.93876,2.942044,0.2132582,-0.2132582,533.8429511,19.1944226,,,3607.0,131.1,-131.1,4.438,0.0852564,-0.0852564,0.397924,0.011947,-0.011947,12.2958,75.846283,-54.177721,1,TESS,220479565,269.01
5.6605693,3.9e-06,-3.9e-06,2459198.961454,0.000528,-0.000528,1.6631704,0.0528961,-0.0528961,3856.1060852,66.09782,-66.09782,2.4070872,0.1197317,-0.1197317,452.8709226,9.9407408,,,3551.0,74.0,-74.0,4.83982,0.382963,-0.382963,0.374358,0.0114957,-0.0114957,10.4981,68.41608,-51.957394,1,TESS,259377017,270.01
11.3796991,7.3e-06,-7.3e-06,2460984.247091,0.001427,-0.001427,2.0489434,0.1264448,-0.1264448,2960.9549482,78.9295957,-78.9295957,2.0234009,0.078657,-0.078657,485.3710186,9.2134611,,,3551.0,74.0,-74.0,4.83982,0.382963,-0.382963,0.374358,0.0114957,-0.0114957,10.4981,68.41608,-51.957394,1,TESS,259377017,270.02
1.79988,0.00056,-0.00056,2458545.26565,0.01211,-0.01211,3.518,0.564,-0.564,180.0,0.452551,-0.452551,3.32197,0.225957,-0.225957,2505.0,6540.68,,,6136.9,97.0,-97.0,3.85,0.42,-0.42,2.46,0.1,-0.1,9.0607,143.46695,-55.175763,0,TESS,439610306,2004.01
6.40938,0.0001988,-0.0001988,2459194.004177,0.020745,-0.020745,2.356,0.586,-0.586,280.0,1.15453,-1.15453,10.1474,0.6872333500000001,-0.6872333500000001,740.0,50.0267,,,4650.0,84.7,-84.7,2.54,0.14,-0.14,8.3,0.06,-0.06,9.2225,91.22465,-69.360322,0,TESS,41173048,2006.01
723.8345008,0.0025789,-0.0025789,2458454.33261,0.001777,-0.001777,7.382946,0.1210206,-0.1210206,3119.2983693,64.100075,-64.100075,13.1361697,0.7173174,-0.7173174,275.2869842,1.3572621,,,5463.0,186.0,-186.0,3.77778,0.281727,-0.281727,1.94771,0.102432,-0.102432,8.64807,63.857632,-16.902144,0,TESS,70887357,2008.01
52.9781419,1.38e-05,-1.38e-05,2460177.324576,0.002001,-0.002001,4.7965246,0.0170034,-0.0170034,6347.2690959,24.65142,-24.65142,11.4471492,0.5471959,-0.5471959,598.2132842,30.2653161,,,6461.8,83.0,-83.0,4.35,0.16,-0.16,1.33031,0.0634748,-0.0634748,8.5822,87.401782,-54.910423,1,TESS,350618622,201.01
1134.6723963,5.09e-05,-5.09e-05,2459846.977285,0.006372,-0.006372,8.6844623,0.0417976,-0.0417976,11679.2159464,82.38331,-82.38331,11.7582195,0.5836612,-0.5836612,437.2015486,8.6347102,,,5842.0,129.228,-129.228,4.39929,0.0793101,-0.0793101,1.0735199,0.0529397,-0.0529397,9.26693,292.166942,53.487369,1,TESS,26547036,2010.01
11.5778362,1.84e-05,-1.84e-05,2458631.767617,0.001185,-0.001185,3.8772499,0.2974425,-0.2974425,217.3994918,11.614346,-11.614346,1.5422129,0.716135,-0.716135,806.3295569,99.9013415,,,5739.0,25.0,-25.0,4.51,0.028,-0.028,1.02607,0.0451056,-0.0451056,5.0494,230.440115,-48.318817,1,TESS,136916387,2011.01
27.5920718,2.66e-05,-2.66e-05,2458650.89757,0.000892,-0.000892,3.2743016,0.0902935,-0.0902935,555.3352929,14.799067,-14.799067,2.7050278,0.1508972,-0.1508972,603.6616824,31.3830711,,,5739.0,25.0,-25.0,4.51,0.028,-0.028,1.02607,0.0451056,-0.0451056,5.0494,230.440115,-48.318817,1,TESS,136916387,2011.02
3.6714717,2.36e-05,-2.36e-05,2460081.126376,0.001932,-0.001932,3.5341354,0.1083117,-0.1083117,195.1972939,15.624812,-15.624812,1.6208326,0.1211116,-0.1211116,1091.635552,335.6075222,,,5739.0,25.0,-25.0,4.51,0.028,-0.028,1.02607,0.0451056,-0.0451056,5.0494,230.440115,-48.318817,1,TESS,136916387,2011.03
3.0565259,2.6e-06,-2.6e-06,2459716.992394,0.000386,-0.000386,4.145,0.074,-0.074,8800.0,0.371658,-0.371658,15.1633,0.70524,-0.70524,1715.0,1438.0,,,5981.0,117.3,-117.3,4.07,0.08,-0.08,1.6,0.07,-0.07,10.6506,229.99122,36.229545,1,TESS,138294130,2012.01
2.6162769,0.0001133,-0.0001133,2458956.396322,0.001354,-0.001354,1.134893,0.3921926,-0.3921926,1120.6014184,90.019485,-90.019485,1.0972867,1.1053865,-1.1053865,533.2271643,19.1060128,,,3352.0,157.0,-157.0,4.8984,0.0027683,-0.0027683,0.325635,0.0097184,-0.0097184,10.2705,239.577568,35.408114,1,TESS,188589164,2013.01
4.8099755,5.45e-05,-5.45e-05,2460497.317355,0.006122,-0.006122,6.696,0.056,-0.056,6965.0,31.0115,-31.0115,22.6223,1.00294,-1.00294,1869.0,2029.17,,,6417.0,122.6,-122.6,3.7,0.09,-0.09,2.65,0.12,-0.12,9.63331,256.610728,44.776885,1,TESS,198588220,2014.01
3.3491408,1.6e-05,-1.6e-05,2459712.928909,0.002923,-0.002923,1.207,0.25,-0.25,7210.0,4050.29,-4050.29,5.37673,2.27494,-2.27494,657.0,31.0153,,,3223.0,157.0,-157.0,4.89993,0.0029444,-0.0029444,0.32,0.01,-0.01,12.8387,232.132653,27.361073,1,TESS,368287008,2015.01
3.36296,7e-05,-7e-05,2458655.87771,0.00586,-0.00586,2.594,0.432,-0.432,750.0,3.13635,-3.13635,2.69668,0.229997,-0.229997,1257.0,414.8,,,5420.0,131.4,-131.4,4.5,0.08,-0.08,0.9,0.05,-0.05,10.8911,289.018075,-46.480756,0,TESS,61733521,2228.01
14.445918,0.003833,-0.003833,2458355.95751,0.002649,-0.002649,1.533311,0.535725,-0.535725,1273.806981,161.52963,-161.52963,3.290507,4.043106,-4.043106,629.4950471,37.1099416,,,5063.0,181.0,-181.0,4.48439,2.00352,-2.00352,0.87237,0.87237,-0.87237,10.2733,339.677571,-25.631849,0,TESS,326453034,223.01
1.79217,0.00039,-0.00039,2459037.29826,0.00303,-0.00303,1.797,0.251,-0.251,1710.0,3.44327,-3.44327,21.4342,0.6872333500000001,-0.6872333500000001,1273.0,436.663,,,4884.0,122.0,-122.0,4.36,0.0852564,-0.0852564,4.7,0.06,-0.06,10.9198,304.452849,-44.968454,0,TESS,129432342,2230.01
5.46278,3.8e-06,-3.8e-06,2460143.110815,0.000576,-0.000576,1.274,0.379,-0.379,2982.0,6587.19,-6587.19,19.5752,5.80639,-5.80639,1141.0,281.499,,,5778.2,131.1,-131.1,4.36,0.0852564,-0.0852564,1.69,0.01,-0.01,8.565,308.563699,-48.274725,0,TESS,100504381,2231.01
3.5315897,3.1e-06,-3.1e-06,2459389.337457,0.000412,-0.000412,2.689,0.081,-0.081,7230.0,0.391653,-0.391653,14.2116,0.644345,-0.644345,1349.0,551.242,,,6209.0,127.2,-127.2,4.09,0.08,-0.08,1.62,0.07,-0.07,10.8673,20.166011,-86.979965,1,TESS,394722182,2236.01
0.49642,0.00011,-0.00011,2459036.5003,0.00305,-0.00305,0.572,0.15,-0.15,1000.0,17.0583,-17.0583,5.57222,0.734314,-0.734314,2018.0,2758.3,,,7000.0,205.8,-205.8,4.33,0.11,-0.11,1.41,0.09,-0.09,10.9987,302.999475,-37.561663,0,TESS,389238529,2237.01
92.1950921,0.000233,-0.000233,2459323.834757,0.001461,-0.001461,4.206,0.448,-0.448,3760.0,1.95018,-1.95018,18.9408,0.6872333500000001,-0.6872333500000001,308.0,1.49663,,,5030.6,69.0,-69.0,4.36,0.0852564,-0.0852564,3.0,0.06,-0.06,10.7891,65.410196,-67.467038,0,TESS,388130235,2239.01
0.9776805,0.0001306,-0.0001306,2459229.062884,0.001847,-0.001847,0.7657397,0.2048794,-0.2048794,965.3175192,107.619026,-107.619026,3.3784252,5.26633,-5.26633,1554.1366421,1378.7254797,,,4456.2,205.6,-205.6,4.36,0.0852564,-0.0852564,1.09813,0.0921256,-0.0921256,11.1925,93.098193,-50.930948,0,TESS,219208037,2452.01
3.7369689,0.0009496,-0.0009496,2459177.402573,0.003379,-0.003379,1.9917422,0.894666,-0.894666,310.4978088,47.92311,-47.92311,2.3797323,5.718552,-5.718552,1396.0501486,897.6872949,,,6092.0,124.5,-124.5,4.25,0.08,-0.08,1.32975,0.0603015,-0.0603015,8.71008,79.621529,1.253439,1,TESS,449197831,2458.01
19.1047019,4.17e-05,-4.17e-05,2458452.334564,0.001143,-0.001143,3.2516728,0.1781959,-0.1781959,1906.0596245,105.064514,-105.064514,2.9365337,0.5460801,-0.5460801,435.7259839,8.5187297,,,4195.0,124.8,-124.8,4.59888,0.106536,-0.106536,0.675093,0.0630151,-0.0630151,9.3951,82.143332,-39.373046,1,TESS,192790476,2459.01
7.8728937,4.8e-06,-4.8e-06,2458355.73229,0.00025,-0.00025,3.7599578,0.0309502,-0.0309502,14639.4155321,94.65733,-94.65733,15.0953,1.11573,-1.11573,916.2147815,166.5367856,,,5070.0,131.1,-131.1,4.47933,0.0852564,-0.0852564,1.26,0.09,-0.09,11.2794,24.167869,-50.659308,1,TESS,158623531,246.01
6.1802614,6.6e-06,-6.6e-06,2459175.327301,0.000511,-0.000511,4.1830206,0.0528002,-0.0528002,5383.8458373,65.4758,-65.4758,13.7037465,0.8823524,-0.8823524,1406.0290126,923.6302124,,,6513.0,132.8,-132.8,4.08,0.1,-0.1,1.73931,0.110633,-0.110633,10.8243,78.91982,16.278699,1,TESS,411839167,2461.01
3.7684981,6.6e-06,-6.6e-06,2459222.681031,0.000457,-0.000457,2.727,0.075,-0.075,19800.0,2.41749,-2.41749,12.5471,0.766713,-0.766713,1061.0,210.575,,,5160.0,127.22,-127.22,4.49546,0.0865341,-0.0865341,0.87,0.05,-0.05,12.3352,87.679561,-27.623322,1,TESS,32949762,2464.01
2.6266983,1e-06,-1e-06,2459493.9445,0.000619,-0.000619,4.087,0.009,-0.009,10650.0,0.0238931,-0.0238931,18.7969,0.983656,-0.983656,1973.0,2520.03,,,6475.0,131.684,-131.684,4.0609,0.090511,-0.090511,1.77,0.09,-0.09,12.0364,76.867332,16.867695,1,TESS,293612446,2466.01
3.3601671,3.5e-06,-3.5e-06,2460987.858405,0.002243,-0.002243,1.3266673,0.4358403,-0.4358403,976.6940501,52.5687707,-52.5687707,1.2234666,0.0722125,-0.0722125,943.934004,131.7934923,,,3551.0,74.0,-74.0,4.83982,0.382963,-0.382963,0.374358,0.0114957,-0.0114957,10.4981,68.41608,-51.957394,1,TESS,259377017,270.03
4.007232,6.7e-06,-6.7e-06,2459194.067914,0.000878,-0.000878,4.78,0.112,-0.112,10360.0,1.17919,-1.17919,18.1614,0.968247,-0.968247,1664.0,1275.2,,,6202.0,131.6,-131.6,4.03,0.09,-0.09,1.75,0.09,-0.09,12.1569,68.974396,2.431273,1,TESS,455036659,2707.01
2.3540172,6.5e-06,-6.5e-06,2459197.357111,0.001579,-0.001579,2.36,0.211,-0.211,6660.0,5.05864,-5.05864,14.4919,0.839009,-0.839009,1548.0,954.677,,,6114.0,126.1,-126.1,4.02,0.09,-0.09,1.74,0.09,-0.09,12.5398,72.669098,5.387256,0,TESS,452810327,2708.01
1.2434016,2e-06,-2e-06,2459197.326471,0.000837,-0.000837,0.939,0.263,-0.263,4070.0,20.2163,-20.2163,5.66309,0.52193,-0.52193,1255.0,412.506,,,4967.0,126.6,-126.6,4.6,0.09,-0.09,0.75,0.05,-0.05,12.483,63.150132,-12.317659,0,TESS,332660287,2713.01
2.4993895,4.5e-06,-4.5e-06,2459168.948798,0.001011,-0.001011,2.99,0.101,-0.101,10610.0,1.90971,-1.90971,12.9239,0.690267,-0.690267,1544.0,945.55,,,5737.0,124.0,-124.0,4.28,0.08,-0.08,1.21,0.06,-0.06,12.7979,61.401248,-14.926746,1,TESS,332534326,2714.01
5.49826,9e-07,-9e-07,2460434.940249,0.000129,-0.000129,2.04,0.154,-0.154,12929.0,575.928,-575.928,16.2801,0.6872333500000001,-0.6872333500000001,1245.1929616500001,232.345,,,6362.6,131.1,-131.1,4.36,0.0852564,-0.0852564,1.34,0.06,-0.06,8.2057,228.949819,27.36181,0,TESS,357416482,2017.01
7.4355709,1.57e-05,-1.57e-05,2458958.257962,0.000728,-0.000728,2.3450321,0.2092936,-0.2092936,1310.6803156,65.53177,-65.53177,2.2761564,0.6408871,-0.6408871,576.3403106,26.0757607,,,4218.9,162.8,-162.8,4.67,0.13,-0.13,0.622512,0.0766281,-0.0766281,8.962,229.837442,29.207877,1,TESS,357501308,2018.01
15.3468182,0.000101,-0.000101,2460431.584231,0.007257,-0.007257,6.425,0.609,-0.609,665.0,31.0605,-31.0605,3.99579,0.250903,-0.250903,933.0,126.052,,,5588.0,124.973,-124.973,3.92293,0.0807668,-0.0807668,1.8,0.09,-0.09,9.6087,234.431765,48.955206,1,TESS,159781361,2019.01
5.633477,1e-06,-1e-06,2460477.275907,0.000141,-0.000141,4.132,0.081,-0.081,5651.0,22.2349,-22.2349,13.2583,0.519371,-0.519371,1372.0,588.518,,,6412.8,106.4,-106.4,4.09,0.08,-0.08,1.7,0.07,-0.07,8.27468,245.151432,41.04796,1,TESS,39903405,2020.01
3.9415041,1.9e-06,-1.9e-06,2459713.291648,0.000309,-0.000309,2.866,0.057,-0.057,21330.0,0.712596,-0.712596,13.8352,0.594068,-0.594068,1179.0,321.85,,,5729.0,103.1,-103.1,4.52,0.07,-0.07,0.92,0.04,-0.04,10.5484,240.549275,28.169625,1,TESS,236312126,2021.01
0.4487349,2.8e-06,-2.8e-06,2458790.849435,0.00067,-0.00067,2.8757897,0.0967836,-0.0967836,3572.0328032,106.911674,-106.911674,5.8054498,1.7503514,-1.7503514,1408.021727,928.877466,,,3975.0,157.0,-157.0,4.62844,0.0110764,-0.0110764,0.627144,0.0183442,-0.0183442,11.6484,31.17055,65.289331,0,TESS,11996814,2022.01
2.8758831,1.08e-05,-1.08e-05,2460476.023499,0.001062,-0.001062,3.14,0.074,-0.074,3152.0,99.4912,-99.4912,8.33267,0.442252,-0.442252,1602.0,1095.91,,,6084.0,139.9,-139.9,4.17,0.09,-0.09,1.46,0.07,-0.07,7.6262,247.622983,38.347535,1,TESS,255930614,2024.01
8.8720542,1.15e-05,-1.15e-05,2459754.939635,0.000566,-0.000566,3.6593396,0.0396899,-0.0396899,6144.296801,58.206493,-58.206493,11.9849813,0.5755136,-0.5755136,1098.1716895,343.7177625,,,6042.0,136.0,-136.0,4.15,0.08,-0.08,1.47996,0.06901,-0.06901,10.9461,282.795256,82.245414,1,TESS,394050135,2025.01
1.46329,2e-05,-2e-05,2458739.50775,0.00259,-0.00259,2.431,0.355,-0.355,750.0,1.03585,-1.03585,3.54656,0.217751,-0.217751,2149.0,3541.21,,,6168.0,232.5,-232.5,4.29,0.1,-0.1,1.28,0.06,-0.06,10.5027,333.331904,62.857385,0,TESS,335996558,2027.01
0.77871,1e-05,-1e-05,2458739.62994,0.00288,-0.00288,1.458,0.192,-0.192,670.0,0.957405,-0.957405,6.16036,0.315609,-0.315609,2789.0,10057.7,,,7751.0,349.7,-349.7,4.0,0.09,-0.09,2.25,0.07,-0.07,10.9141,334.434433,62.465008,0,TESS,336456596,2028.01
2.57134,8e-05,-8e-05,2458767.19721,0.0042,-0.0042,3.824,0.911,-0.911,920.0,2.66768,-2.66768,10.7406,0.826123,-0.826123,2382.0,5344.87,,,7125.0,162.4,-162.4,3.54,0.08,-0.08,3.56,0.17,-0.17,10.9415,12.216148,59.386718,0,TESS,445254275,2029.01
51.94509,0.00219,-0.00219,2459106.86029,0.03502,-0.03502,8.094,3.492,-3.492,2534.0,25.7015,-25.7015,0.705818,0.131354,-0.131354,402.0,4.34593,,,3203.0,63.0,-63.0,5.01682,0.423075,-0.423075,0.23,0.01,-0.01,12.2423,43.018076,-67.687016,0,TESS,259962054,203.01
3.06555,2e-05,-2e-05,2458659.34688,0.00151,-0.00151,2.483,0.217,-0.217,2920.0,134.644,-134.644,5.41363,0.951451,-0.951451,1763.0,1605.05,,,5285.0,130.2,-130.2,4.7,0.08,-0.08,0.71,0.04,-0.04,10.9931,290.986777,-36.910419,0,TESS,98494121,2240.01
2.9663437,1.84e-05,-1.84e-05,2460012.788541,0.007101,-0.007101,4.44,0.557,-0.557,206.0,10.2948,-10.2948,2.02837,0.121919,-0.121919,1927.0,2291.32,,,5807.0,126.2,-126.2,4.14,0.35,-0.35,1.59,0.07,-0.07,9.9676,113.043495,-65.811395,0,TESS,349786918,2246.01
5.41402,0.0007,-0.0007,2459040.0943,0.00123,-0.00123,4.418,0.142,-0.142,7780.0,1.61482,-1.61482,15.9563,0.6872333500000001,-0.6872333500000001,1245.1929616500001,694.699,,,6394.3,131.1,-131.1,4.36,0.0852564,-0.0852564,1.75,0.06,-0.06,10.787,310.483618,-38.878003,0,TESS,376168473,2247.01
1.27349,0.00032,-0.00032,2459036.88269,0.00394,-0.00394,1.655,0.286,-0.286,920.0,1.69855,-1.69855,13.6856,0.6872333500000001,-0.6872333500000001,1522.0,891.053,,,4982.0,122.0,-122.0,4.36,0.0852564,-0.0852564,4.35,0.06,-0.06,10.3486,304.628882,-30.648846,0,TESS,152714791,2249.01
0.8153098,2.2e-06,-2.2e-06,2460367.057256,0.002281,-0.002281,1.373,0.344,-0.344,189.0,12.6055,-12.6055,1.19041,0.0856287,-0.0856287,2023.0,2785.3,,,5729.0,149.042,-149.042,4.47487,0.0771837,-0.0771837,0.97,0.05,-0.05,10.1583,296.355007,67.310971,0,TESS,264303333,2250.01
85.4244796,0.0017222,-0.0017222,2458714.619721,0.003187,-0.003187,3.6658465,0.4704235,-0.4704235,1134.2233028,148.5979,-148.5979,4.4208054,1.6479416,-1.6479416,463.6093885,10.9176682,,,5697.0,128.002,-128.002,4.21712,0.0776249,-0.0776249,1.29609,0.0642663,-0.0642663,9.9558,276.868143,73.264575,0,TESS,367855829,2253.01
24.4232697,0.0001365,-0.0001365,2459196.87342,0.003179,-0.003179,3.788,1.856,-1.856,1920.0,9.13313,-9.13313,11.2009,0.952464,-0.952464,782.0,62.1143,,,6102.0,134.2,-134.2,3.75,0.08,-0.08,2.37,0.11,-0.11,10.3598,80.896099,-24.121296,0,TESS,31114545,2468.01
2.3767548,0.0003986,-0.0003986,2459198.809559,0.002367,-0.002367,3.225,0.158,-0.158,7940.0,2.82889,-2.82889,23.4044,1.24216,-1.24216,2006.0,2690.9,,,6931.0,126.2,-126.2,3.8,0.09,-0.09,2.57,0.13,-0.13,10.6749,70.308489,-15.672123,0,TESS,117843067,2469.01
3.4252563,1.1e-06,-1.1e-06,2458354.319774,0.000219,-0.000219,2.4617762,0.0272255,-0.0272255,14223.1726719,126.35281,-126.35281,14.3752921,0.7668788,-0.7668788,1233.1457715,546.4855387,,,5540.0,131.1,-131.1,4.42136,0.0852564,-0.0852564,1.11655,0.0589196,-0.0589196,11.9116,1.04657,-47.360635,1,TESS,160148385,247.01
15.7925628,0.0001402,-0.0001402,2459197.39928,0.003525,-0.003525,2.823,0.472,-0.472,1190.0,3.38409,-3.38409,4.82429,0.377854,-0.377854,620.0,24.617,,,5600.0,138.8,-138.8,4.16,0.08,-0.08,1.37,0.07,-0.07,10.7302,76.524234,10.594174,0,TESS,373453507,2475.01
11.3543085,0.0023415,-0.0023415,2459199.593066,0.002667,-0.002667,3.414,0.441,-0.441,2190.0,2.40171,-2.40171,9.40688,0.540584,-0.540584,913.0,115.756,,,6421.0,134.0,-134.0,3.98,0.09,-0.09,1.92,0.09,-0.09,10.8256,75.174905,-34.815988,0,TESS,1449756,2480.01
3.4771921,9.6e-06,-9.6e-06,2460235.294959,0.002735,-0.002735,2.002,0.159,-0.159,3250.0,2.6979,-2.6979,11.1486,0.72465,-0.72465,1263.0,422.8,,,6539.0,176.3,-176.3,3.99,0.09,-0.09,1.94,0.11,-0.11,10.9521,88.841655,15.37845,0,TESS,91869778,2736.01
0.5417947,5.1e-06,-5.1e-06,2459362.157241,0.002035,-0.002035,1.1716379,0.0724826,-0.0724826,537.9244902,58.928013,-58.928013,2.8738733,1.4076043,-1.4076043,1836.8537579,2690.4153124,,,5181.0,182.0,-182.0,4.54631,0.289574,-0.289574,0.807298,0.0471181,-0.0471181,10.4929,130.505379,-75.801869,0,TESS,281979481,274.01
1.1472535,1.18e-05,-1.18e-05,2459212.045265,0.006508,-0.006508,1.789,0.338,-0.338,4090.0,12.6547,-12.6547,17.228,0.6872333500000001,-0.6872333500000001,3147.0,16302.6,,,9742.0,126.0,-126.0,4.01,0.0852564,-0.0852564,2.59,0.06,-0.06,13.3574,100.873785,-1.871278,0,TESS,280212554,2743.01
0.787177,3.6e-06,-3.6e-06,2459226.18852,0.0031,-0.0031,1.515,0.215,-0.215,1350.0,2.52172,-2.52172,9.43898,0.6872333500000001,-0.6872333500000001,1770.0,1632.52,,,4899.5,116.1,-116.1,4.36,0.0852564,-0.0852564,1.2,0.06,-0.06,11.4746,100.564751,-4.949889,0,TESS,279989567,2744.01
2.89453,0.00019,-0.00019,2458768.72753,0.00722,-0.00722,3.327,0.746,-0.746,550.0,2.32422,-2.32422,6.20845,0.56928,-0.56928,2743.0,9411.16,,,9714.0,228.9,-228.9,3.98,0.08,-0.08,2.68,0.15,-0.15,10.5682,351.380744,54.601182,0,TESS,427279997,2034.01
1.37477,3e-05,-3e-05,2458792.09451,0.00283,-0.00283,1.601,0.129,-0.129,960.0,0.918522,-0.918522,3.0101,0.184631,-0.184631,1612.0,1122.82,,,5825.0,155.6,-155.6,4.44,0.08,-0.08,1.02,0.05,-0.05,10.4608,19.234846,62.35169,0,TESS,54364414,2041.01
2.41872,9e-05,-9e-05,2458768.14945,0.00666,-0.00666,2.685,0.308,-0.308,1160.0,2.03758,-2.03758,7.23529,0.483918,-0.483918,1778.0,1660.52,,,6535.0,459.3,-459.3,3.9,0.12,-0.12,2.16,0.1,-0.1,10.9518,350.369407,60.801171,0,TESS,269424395,2042.01
4.1207509,1.52e-05,-1.52e-05,2460418.367886,0.002959,-0.002959,2.158,0.565,-0.565,973.0,80.9931,-80.9931,7.46471,0.54253,-0.54253,1963.0,2466.19,,,9953.0,965.5,-965.5,4.09,0.1,-0.1,2.38,0.13,-0.13,10.4887,351.880281,61.392515,0,TESS,270333769,2044.01
35.1896444,0.000224,-0.000224,2459606.202888,0.007824,-0.007824,3.3254029,0.4016906,-0.4016906,4524.9353925,350.61157,-350.61157,2.2253696,0.3869438,-0.3869438,230.7752258,0.6703132,,,3446.0,157.0,-157.0,4.89707,0.0028043,-0.0028043,0.326932,0.0096578,-0.0096578,12.9672,194.739614,77.661716,1,TESS,198485881,2257.01
9.6799809,6.9e-06,-6.9e-06,2459659.732563,0.000417,-0.000417,1.806,0.172,-0.172,15870.0,2.73188,-2.73188,14.6081,0.737069,-0.737069,658.0,31.1433,,,5980.0,128.2,-128.2,4.39,0.08,-0.08,1.11,0.05,-0.05,12.2169,268.029535,62.79094,0,TESS,219821826,2258.01
3.6714717,2.36e-05,-2.36e-05,2458358.500535,0.002621,-0.002621,2.67,0.2387194,-0.2387194,13400.0,69.96525,-69.96525,4.214299,0.6872333500000001,-0.6872333500000001,272.4674275,1.3025049,,,3396.0,64.0,-64.0,4.91468,0.392296,-0.392296,0.334,0.056,-0.056,12.4253,342.967188,-24.78778,0,TESS,47484268,226.01
0.3524597,5e-07,-5e-07,2460423.375669,0.00185,-0.00185,0.578,0.122,-0.122,305.0,48.494,-48.494,1.76224,0.164694,-0.164694,1825.0,1844.98,,,5432.0,126.1,-126.1,4.51,0.08,-0.08,0.9,0.05,-0.05,9.75874,247.667,49.046789,1,TESS,232568235,2260.01
2.326343,1.45e-05,-1.45e-05,2458957.9252,0.001651,-0.001651,1.2195051,0.2230184,-0.2230184,4153.6144436,670.6309,-670.6309,1.9763187,0.2668421,-0.2668421,502.933455,15.1203939,,,3244.0,157.0,-157.0,4.97167,0.0114808,-0.0114808,0.261162,0.0078626,-0.0078626,13.5042,245.28004,31.577041,1,TESS,8348911,2266.01
3.4950422,8.7e-06,-8.7e-06,2458816.152459,0.000833,-0.000833,1.0311342,0.112701,-0.112701,2004.426903,204.97464,-204.97464,1.2734423,0.1111988,-0.1111988,400.3206181,6.0694989,,,3022.0,157.0,-157.0,4.99625,0.013126,-0.013126,0.242745,0.0079963,-0.0079963,12.2591,65.061496,84.900824,1,TESS,459837008,2267.01
2.2891027,1e-05,-1e-05,2458818.073212,0.000847,-0.000847,0.8344032,0.4836109,-0.4836109,1384.622855,206.64485,-206.64485,0.9131404,1.3255601,-1.3255601,460.9675388,10.6709326,,,3022.0,157.0,-157.0,4.99625,0.013126,-0.013126,0.242745,0.0079963,-0.0079963,12.2591,65.061496,84.900824,1,TESS,459837008,2267.03
1.4206036,2.37e-05,-2.37e-05,2458683.350647,0.001769,-0.001769,1.6483243,0.5032854,-0.5032854,448.0101837,46.271366,-46.271366,1.1974247,1.3618252,-1.3618252,890.3162916,148.490368,,,3872.0,157.0,-157.0,4.69525,0.0094625,-0.0094625,0.548484,0.0161609,-0.0161609,11.9521,264.147896,77.126216,0,TESS,441798995,2269.01
1.4853364,5.2e-06,-5.2e-06,2459249.973749,0.001188,-0.001188,1.302,0.158,-0.158,650.0,0.944001,-0.944001,4.86539,0.267199,-0.267199,1675.0,1309.65,,,6137.7,114.5,-114.5,4.19,0.35,-0.35,1.51,0.07,-0.07,10.1217,89.835166,-49.469569,0,TESS,219151731,2483.01
11.2347982,5.37e-05,-5.37e-05,2459658.812257,0.002941,-0.002941,6.217,0.288,-0.288,4780.0,1.12053,-1.12053,12.196,0.657848,-0.657848,1121.0,262.58,,,6016.4,119.0,-119.0,4.01,0.08,-0.08,1.72,0.09,-0.09,10.9687,205.204322,22.983969,1,TESS,328934463,2485.01
