kepid,koi_srad,koi_steff,koi_disposition
6187888,0.811,4776.0,FALSE POSITIVE
9529744,1.775,6426.0,CONFIRMED
12021387,2.777,9414.0,FALSE POSITIVE
8044608,1.141,6038.0,FALSE POSITIVE
8760135,1.023,5713.0,FALSE POSITIVE
4073707,0.976,6074.0,FALSE POSITIVE
5730394,0.897,5324.0,FALSE POSITIVE
6451368,2.032,6742.0,CANDIDATE
6956216,1.935,6313.0,FALSE POSITIVE
6137704,0.696,5126.0,FALSE POSITIVE
10275074,1.246,6584.0,FALSE POSITIVE
9110346,2.55,5242.0,FALSE POSITIVE
10259301,0.993,6105.0,FALSE POSITIVE
2995392,0.984,6283.0,CONFIRMED
3120308,0.98,5774.0,FALSE POSITIVE
9991621,0.909,5455.0,FALSE POSITIVE
8078502,0.818,5513.0,CONFIRMED
8644365,1.092,6047.0,CANDIDATE
5888187,0.918,5202.0,CANDIDATE
2852528,1.046,6142.0,FALSE POSITIVE
3348216,1.358,6074.0,CANDIDATE
7032421,,,FALSE POSITIVE
10798838,0.807,5344.0,FALSE POSITIVE
8560940,0.811,5811.0,FALSE POSITIVE
10793576,1.147,6414.0,CANDIDATE
10292238,0.851,5713.0,FALSE POSITIVE
8733497,0.774,5654.0,FALSE POSITIVE
4255422,2.185,6061.0,FALSE POSITIVE
9837544,0.824,5075.0,FALSE POSITIVE
7877824,0.905,5754.0,FALSE POSITIVE
6469946,0.757,5239.0,FALSE POSITIVE
6947164,0.904,5973.0,FALSE POSITIVE
6233903,1.94,5949.0,FALSE POSITIVE
7212066,0.823,5731.0,FALSE POSITIVE
7212066,,,FALSE POSITIVE
7047922,1.175,6327.0,CANDIDATE
6675060,1.005,6137.0,FALSE POSITIVE
5716508,180.013,3486.0,FALSE POSITIVE
10518735,0.851,5349.0,FALSE POSITIVE
6975129,1.149,6243.0,CONFIRMED
8644365,1.092,6047.0,CONFIRMED
9489947,1.112,5786.0,FALSE POSITIVE
6960487,1.049,6123.0,FALSE POSITIVE
5894182,2.553,6303.0,CANDIDATE
6309264,0.726,5374.0,FALSE POSITIVE
7021177,0.845,5931.0,FALSE POSITIVE
7122259,1.072,6335.0,FALSE POSITIVE
6947668,0.88,5783.0,CANDIDATE
6364582,0.833,5627.0,CONFIRMED
6190535,0.831,5213.0,FALSE POSITIVE
9834257,3.289,6552.0,FALSE POSITIVE
10290666,1.135,5914.0,CANDIDATE
9529744,1.775,6426.0,CONFIRMED
10748621,0.946,5904.0,FALSE POSITIVE
4824268,0.989,6217.0,FALSE POSITIVE
6527016,1.633,5277.0,FALSE POSITIVE
6431670,0.704,5303.0,FALSE POSITIVE
7376500,1.821,5702.0,FALSE POSITIVE
9636559,1.345,6781.0,FALSE POSITIVE
8095110,0.786,5546.0,FALSE POSITIVE
11499263,0.756,5772.0,FALSE POSITIVE
10328393,0.721,4955.0,CONFIRMED
9775253,0.483,3695.0,FALSE POSITIVE
3858988,1.078,5753.0,FALSE POSITIVE
3848966,2.916,5640.0,CANDIDATE
10798605,0.78,5222.0,FALSE POSITIVE
5895083,2.184,9464.0,FALSE POSITIVE
9452897,0.54,4342.0,CANDIDATE
9714123,0.965,5936.0,FALSE POSITIVE
6118370,1.001,6063.0,CONFIRMED
2717158,0.863,5931.0,CONFIRMED
6209677,0.917,5447.0,CANDIDATE
6198256,1.987,6573.0,FALSE POSITIVE
9664276,1.509,5934.0,CANDIDATE
2437112,0.715,4808.0,FALSE POSITIVE
7987086,1.084,6002.0,FALSE POSITIVE
7374746,0.757,5353.0,FALSE POSITIVE
8668810,0.673,5067.0,FALSE POSITIVE
6519865,0.966,6106.0,FALSE POSITIVE
8868907,0.989,6109.0,FALSE POSITIVE
3865298,0.912,5501.0,FALSE POSITIVE
10091110,0.991,6185.0,FALSE POSITIVE
10091110,0.991,6185.0,FALSE POSITIVE
3542574,,,FALSE POSITIVE
3544694,1.303,6408.0,FALSE POSITIVE
11521793,1.305,5857.0,CONFIRMED
9085563,1.282,5751.0,CONFIRMED
11337372,0.977,5301.0,CONFIRMED
7748487,1.076,6214.0,CANDIDATE
3219037,0.924,5912.0,CANDIDATE
5952448,0.903,5730.0,FALSE POSITIVE
5710069,0.848,5818.0,CANDIDATE
9967009,1.229,5480.0,CANDIDATE
9967009,1.229,5480.0,CANDIDATE
11874338,3.456,5220.0,FALSE POSITIVE
9763612,0.853,5428.0,CONFIRMED
6199716,1.1,6268.0,FALSE POSITIVE
9468384,0.922,5831.0,FALSE POSITIVE
8868364,1.708,6235.0,FALSE POSITIVE
10092312,0.942,5869.0,FALSE POSITIVE
3964545,1.088,6015.0,FALSE POSITIVE
9656397,1.44,6517.0,FALSE POSITIVE
5444491,1.007,6046.0,FALSE POSITIVE
3735629,3.579,5062.0,FALSE POSITIVE
8244173,0.576,4556.0,FALSE POSITIVE
6546508,0.714,5414.0,FALSE POSITIVE
9886224,1.837,4927.0,FALSE POSITIVE
3735634,1.215,5699.0,FALSE POSITIVE
5730380,1.363,6092.0,FALSE POSITIVE
6058875,0.534,4748.0,FALSE POSITIVE
10735564,2.451,8285.0,FALSE POSITIVE
6200810,1.218,6559.0,CANDIDATE
3561464,3.955,5745.0,CONFIRMED
3561464,3.955,5745.0,CONFIRMED
5962509,0.808,5427.0,FALSE POSITIVE
3561464,3.955,5745.0,CANDIDATE
6359802,0.661,4352.0,FALSE POSITIVE
7121885,1.066,6220.0,FALSE POSITIVE
5213404,2.437,5668.0,CONFIRMED
4844470,0.847,5631.0,CANDIDATE
6205566,0.927,6046.0,FALSE POSITIVE
11551692,0.72,4920.0,CONFIRMED
9995771,1.158,5806.0,CANDIDATE
7287391,0.591,4206.0,FALSE POSITIVE
6756202,0.734,5207.0,FALSE POSITIVE
10215869,1.079,6519.0,FALSE POSITIVE
5456319,0.805,5398.0,FALSE POSITIVE
2307206,0.806,5553.0,FALSE POSITIVE
7025540,0.672,4694.0,FALSE POSITIVE
7620844,0.725,5232.0,FALSE POSITIVE
6677267,2.852,6137.0,FALSE POSITIVE
7732791,0.711,4387.0,FALSE POSITIVE
5736801,0.818,5774.0,FALSE POSITIVE
8177798,1.893,7564.0,FALSE POSITIVE
10489521,1.16,6389.0,FALSE POSITIVE
12643582,0.896,5876.0,FALSE POSITIVE
9328641,0.555,5192.0,FALSE POSITIVE
9966219,1.195,5641.0,CANDIDATE
5991070,2.409,5766.0,FALSE POSITIVE
5531953,0.42,3638.0,CONFIRMED
3757778,1.0,5811.0,FALSE POSITIVE
11754430,1.524,5710.0,CONFIRMED
9995771,1.158,5806.0,CONFIRMED
11875511,2.191,4847.0,FALSE POSITIVE
6231721,0.863,5355.0,CANDIDATE
9536108,1.031,6277.0,CANDIDATE
8905246,2.427,5214.0,CANDIDATE
5213230,1.294,5881.0,CONFIRMED
3326377,0.8,5180.0,CONFIRMED
6233466,1.895,5622.0,FALSE POSITIVE
5460434,2.022,6759.0,CANDIDATE
11249624,0.666,5516.0,FALSE POSITIVE
6426592,0.83,5780.0,FALSE POSITIVE
8491745,2.58,5022.0,FALSE POSITIVE
3970117,0.895,5753.0,FALSE POSITIVE
11147814,0.653,4523.0,FALSE POSITIVE
10922659,1.092,6246.0,CONFIRMED
8892720,0.876,5830.0,FALSE POSITIVE
6021275,1.101,5931.0,CONFIRMED
7869917,2.599,6900.0,CONFIRMED
11754430,1.524,5710.0,CONFIRMED
6032920,0.785,5862.0,FALSE POSITIVE
8409295,0.957,5626.0,CONFIRMED
7131760,0.741,5595.0,CONFIRMED
11922778,0.926,6014.0,CANDIDATE
9468382,2.196,5125.0,FALSE POSITIVE
6145201,1.159,6517.0,FALSE POSITIVE
5986209,1.0,5559.0,FALSE POSITIVE
9226339,1.213,5806.0,FALSE POSITIVE
6525209,0.729,5365.0,FALSE POSITIVE
2975770,0.778,4855.0,CANDIDATE
5534965,1.316,6370.0,FALSE POSITIVE
5512513,,,FALSE POSITIVE
9965206,0.795,5297.0,FALSE POSITIVE
4247023,0.972,5458.0,FALSE POSITIVE
4848423,1.29,6327.0,FALSE POSITIVE
11403216,1.039,6022.0,FALSE POSITIVE
11853878,0.572,4402.0,CONFIRMED
5774375,2.058,5408.0,FALSE POSITIVE
7692093,0.836,5552.0,CANDIDATE
8263752,1.157,6553.0,FALSE POSITIVE
8263752,1.157,6553.0,FALSE POSITIVE
7772914,0.932,5712.0,CANDIDATE
3529290,0.947,6168.0,CANDIDATE
3529290,0.947,6168.0,CANDIDATE
9285265,1.389,5626.0,CONFIRMED
6025124,1.069,6194.0,CANDIDATE
5780930,1.802,4807.0,CONFIRMED
5531953,0.42,3638.0,CANDIDATE
4164393,1.031,6241.0,FALSE POSITIVE
6277410,0.818,5749.0,CANDIDATE
9843517,0.738,5469.0,CANDIDATE
8812045,3.192,5527.0,CANDIDATE
7288444,1.285,5726.0,CONFIRMED
3101923,1.242,5997.0,CANDIDATE
10881457,1.634,6085.0,CONFIRMED
5513861,1.19,6592.0,FALSE POSITIVE
9948002,1.062,6309.0,FALSE POSITIVE
5264304,0.673,5294.0,FALSE POSITIVE
10960995,0.708,4868.0,FALSE POSITIVE
9592575,0.953,5639.0,FALSE POSITIVE
7898576,1.134,6444.0,FALSE POSITIVE
5806800,0.973,5881.0,FALSE POSITIVE
11671429,2.463,7426.0,FALSE POSITIVE
5621333,1.352,5775.0,CANDIDATE
5621333,1.352,5775.0,CANDIDATE
5392897,0.962,6153.0,FALSE POSITIVE
3236705,1.18,5538.0,CANDIDATE
5282049,,,FALSE POSITIVE
11810124,1.166,5533.0,CONFIRMED
6023859,0.534,3900.0,FALSE POSITIVE
3433668,1.382,5831.0,CONFIRMED
2849140,0.803,5559.0,CANDIDATE
7503885,1.008,5915.0,CONFIRMED
3629330,1.057,5922.0,CONFIRMED
5471289,0.971,5952.0,FALSE POSITIVE
8121328,0.889,5418.0,CANDIDATE
9783760,0.747,5777.0,FALSE POSITIVE
9528430,2.343,6523.0,FALSE POSITIVE
5529552,0.815,5481.0,FALSE POSITIVE
8882847,1.449,6200.0,FALSE POSITIVE
9773869,1.103,6137.0,FALSE POSITIVE
6707942,0.73,4842.0,FALSE POSITIVE
5023948,0.941,6413.0,FALSE POSITIVE
5113053,1.279,6516.0,FALSE POSITIVE
5817957,0.894,5800.0,FALSE POSITIVE
11853878,0.572,4402.0,CONFIRMED
4743508,1.119,6124.0,FALSE POSITIVE
11810124,1.166,5533.0,CONFIRMED
11303322,1.106,6370.0,CONFIRMED
11241912,1.04,5929.0,CONFIRMED
6043538,1.726,6263.0,CANDIDATE
8824737,0.788,5530.0,CONFIRMED
9349757,1.099,5566.0,CONFIRMED
11519134,1.994,6379.0,FALSE POSITIVE
7289338,1.492,5821.0,CANDIDATE
5004909,1.369,6297.0,CANDIDATE
6278670,1.924,5115.0,CANDIDATE
5898983,7.162,7852.0,CANDIDATE
7703955,1.005,5792.0,CONFIRMED
8552719,1.073,5611.0,FALSE POSITIVE
12164634,1.467,6860.0,FALSE POSITIVE
5193077,1.392,5915.0,FALSE POSITIVE
5617259,3.214,7673.0,CANDIDATE
8880123,1.092,5856.0,CONFIRMED
9474756,1.159,5808.0,CANDIDATE
10068919,1.216,6411.0,FALSE POSITIVE
7353970,0.868,5420.0,FALSE POSITIVE
12316447,1.041,6173.0,FALSE POSITIVE
5823557,1.249,6398.0,FALSE POSITIVE
10491554,1.557,6049.0,FALSE POSITIVE
9785454,0.776,5341.0,FALSE POSITIVE
8636333,0.954,6247.0,CONFIRMED
7136958,0.941,5783.0,FALSE POSITIVE
1995732,0.79,5359.0,FALSE POSITIVE
6069674,1.953,6054.0,FALSE POSITIVE
8081239,1.02,5893.0,CONFIRMED
5308663,0.904,5997.0,CANDIDATE
3745559,1.161,6277.0,CONFIRMED
8356054,0.708,5431.0,FALSE POSITIVE
9117416,2.0,6120.0,CONFIRMED
6356400,0.614,4378.0,CANDIDATE
9117416,2.0,6120.0,CONFIRMED
5900235,1.013,6158.0,CANDIDATE
9474756,1.159,5808.0,CANDIDATE
7517261,1.685,6602.0,CONFIRMED
7517261,1.685,6602.0,CANDIDATE
5653795,4.763,6190.0,FALSE POSITIVE
8424002,0.344,3419.0,CONFIRMED
8635938,2.227,5611.0,FALSE POSITIVE
10464666,1.669,5102.0,FALSE POSITIVE
5024292,1.548,6386.0,FALSE POSITIVE
4659255,0.708,5359.0,FALSE POSITIVE
8263746,0.743,4856.0,FALSE POSITIVE
5877292,1.067,6193.0,CANDIDATE
10657406,0.834,5201.0,CONFIRMED
3428468,0.737,4412.0,FALSE POSITIVE
7091432,0.803,5149.0,CONFIRMED
9845909,0.9,5718.0,CANDIDATE
9221528,1.013,6187.0,CANDIDATE
6106046,0.955,5914.0,CANDIDATE
6368230,0.835,6083.0,CONFIRMED
7115291,0.901,5835.0,FALSE POSITIVE
9907505,0.861,5945.0,FALSE POSITIVE
9027909,1.395,5821.0,CONFIRMED
9230021,1.145,5596.0,CANDIDATE
6369845,3.224,5123.0,FALSE POSITIVE
9230021,1.145,5596.0,CONFIRMED
9230021,0.998,5878.0,FALSE POSITIVE
3662838,,,FALSE POSITIVE
5471688,0.729,5940.0,FALSE POSITIVE
8552719,1.073,5611.0,CONFIRMED
5471688,0.733,5955.0,FALSE POSITIVE
6058816,2.481,6056.0,CONFIRMED
6058816,2.481,6056.0,CANDIDATE
5130740,2.017,7591.0,FALSE POSITIVE
9892471,0.922,5749.0,FALSE POSITIVE
2019076,0.892,5891.0,FALSE POSITIVE
5879448,1.759,6077.0,FALSE POSITIVE
7376490,1.043,5778.0,FALSE POSITIVE
11968513,8.747,4884.0,FALSE POSITIVE
4263529,0.831,5530.0,CANDIDATE
7866921,0.774,5263.0,FALSE POSITIVE
6619815,0.96,5982.0,CONFIRMED
6113752,1.141,6217.0,FALSE POSITIVE
3098197,0.787,5913.0,FALSE POSITIVE
11651712,0.932,6003.0,CONFIRMED
9896558,1.08,6127.0,CONFIRMED
7697103,0.648,5271.0,CANDIDATE
9267996,0.932,6003.0,CANDIDATE
7045605,1.923,7196.0,FALSE POSITIVE
8738775,1.453,5332.0,CONFIRMED
7093401,0.922,5252.0,CANDIDATE
7877818,2.664,5092.0,FALSE POSITIVE
5636642,1.084,5758.0,FALSE POSITIVE
6515722,2.471,9174.0,FALSE POSITIVE
6679504,0.733,5575.0,FALSE POSITIVE
5560831,1.276,5510.0,FALSE POSITIVE
5305404,0.811,5985.0,FALSE POSITIVE
3728432,0.653,4518.0,CONFIRMED
6696580,1.049,6228.0,CONFIRMED
5473535,1.053,6444.0,FALSE POSITIVE
12106934,1.0,5780.0,FALSE POSITIVE
6222898,0.896,5646.0,FALSE POSITIVE
3955866,0.972,5575.0,FALSE POSITIVE
11200767,1.406,6184.0,FALSE POSITIVE
9892816,1.369,6297.0,CONFIRMED
8589731,2.318,5758.0,FALSE POSITIVE
4356766,1.029,5761.0,FALSE POSITIVE
2167890,9.278,4839.0,FALSE POSITIVE
5384079,1.402,6388.0,CONFIRMED
4935914,1.0,5780.0,FALSE POSITIVE
11303811,0.591,4970.0,FALSE POSITIVE
2437783,1.0,5780.0,FALSE POSITIVE
12062660,1.0,5780.0,FALSE POSITIVE
9777087,0.624,5188.0,FALSE POSITIVE
5956776,1.705,7174.0,FALSE POSITIVE
8883727,0.766,5465.0,FALSE POSITIVE
4820550,0.917,5536.0,CANDIDATE
6516874,0.972,6046.0,FALSE POSITIVE
11709124,0.971,5688.0,CONFIRMED
9161118,0.657,4651.0,FALSE POSITIVE
3556229,1.0,5780.0,FALSE POSITIVE
11911580,1.108,6355.0,FALSE POSITIVE
9480535,1.759,6092.0,CONFIRMED
10583225,1.051,5418.0,FALSE POSITIVE
5215251,0.986,5993.0,FALSE POSITIVE
10383696,0.855,5553.0,FALSE POSITIVE
9777090,0.644,5051.0,FALSE POSITIVE
11455484,1.0,5780.0,FALSE POSITIVE
2446623,0.819,6021.0,FALSE POSITIVE
9596089,0.812,5378.0,FALSE POSITIVE
5738506,1.0,5780.0,FALSE POSITIVE
9777087,0.621,5193.0,FALSE POSITIVE
4247807,0.825,5440.0,FALSE POSITIVE
11547869,0.268,3324.0,CANDIDATE
7700590,0.876,5884.0,FALSE POSITIVE
9053086,1.281,6211.0,FALSE POSITIVE
3128552,1.116,5509.0,CONFIRMED
5467113,1.776,5641.0,FALSE POSITIVE
8240123,0.85,5641.0,FALSE POSITIVE
5114623,0.998,6029.0,FALSE POSITIVE
5114623,,,FALSE POSITIVE
10031907,0.892,5697.0,FALSE POSITIVE
6525946,8.769,5096.0,CANDIDATE
5480736,1.054,6212.0,FALSE POSITIVE
8487748,0.566,4304.0,FALSE POSITIVE
9892856,1.107,6167.0,FALSE POSITIVE
7137213,1.767,6507.0,FALSE POSITIVE
6795089,9.529,4895.0,FALSE POSITIVE
3340313,1.165,6441.0,FALSE POSITIVE
9892816,1.369,6297.0,CONFIRMED
4150804,1.044,5650.0,CONFIRMED
5021174,1.0,5780.0,FALSE POSITIVE
9025971,1.017,5705.0,CONFIRMED
2581316,1.167,6259.0,CONFIRMED
9973109,0.911,5657.0,CANDIDATE
6314185,1.068,5977.0,FALSE POSITIVE
8620561,0.591,4768.0,FALSE POSITIVE
8937019,1.0,5780.0,FALSE POSITIVE
9896435,0.764,4848.0,FALSE POSITIVE
10352938,1.685,6318.0,FALSE POSITIVE
10676927,0.752,5666.0,FALSE POSITIVE
5649836,1.0,5780.0,FALSE POSITIVE
7620660,0.849,5858.0,FALSE POSITIVE
3836399,0.724,4911.0,FALSE POSITIVE
2581554,0.734,4975.0,CONFIRMED
3128552,1.116,5509.0,CONFIRMED
10363115,1.471,5786.0,CONFIRMED
5966810,1.536,6121.0,CANDIDATE
10491062,0.791,5310.0,FALSE POSITIVE
9761615,0.999,6040.0,CONFIRMED
4058881,0.993,6014.0,FALSE POSITIVE
6863158,0.51,3799.0,CANDIDATE
2581316,1.167,6259.0,CONFIRMED
8621353,1.0,5780.0,FALSE POSITIVE
10795103,1.357,6471.0,CONFIRMED
9394601,0.962,6344.0,FALSE POSITIVE
8494410,0.987,5914.0,FALSE POSITIVE
8494410,0.987,5914.0,CONFIRMED
6863161,2.619,9191.0,FALSE POSITIVE
7840035,0.927,5496.0,FALSE POSITIVE
8543279,0.815,5402.0,FALSE POSITIVE
8047283,0.865,5861.0,FALSE POSITIVE
8308347,0.664,5001.0,CANDIDATE
7090867,7.797,4852.0,FALSE POSITIVE
7612691,0.543,4969.0,FALSE POSITIVE
9761573,1.183,6540.0,FALSE POSITIVE
8042789,0.815,5452.0,FALSE POSITIVE
10095484,0.853,5699.0,FALSE POSITIVE
5467102,0.96,5982.0,FALSE POSITIVE
6780367,2.02,5109.0,FALSE POSITIVE
10281221,1.009,6263.0,CANDIDATE
6525946,8.769,5096.0,CANDIDATE
5471496,0.684,4624.0,FALSE POSITIVE
4544620,0.777,5401.0,FALSE POSITIVE
5784777,0.704,5057.0,CONFIRMED
6863187,0.971,5957.0,FALSE POSITIVE
6949061,1.374,5808.0,CONFIRMED
9719636,1.033,5984.0,FALSE POSITIVE
2452440,0.894,5753.0,FALSE POSITIVE
5020034,1.423,6381.0,FALSE POSITIVE
7017372,1.305,6452.0,CANDIDATE
6974867,2.491,5500.0,FALSE POSITIVE
7102316,0.846,5642.0,CONFIRMED
11518142,1.385,5758.0,CONFIRMED
3114667,0.616,4324.0,FALSE POSITIVE
12109845,0.469,4561.0,FALSE POSITIVE
3954227,0.667,4756.0,FALSE POSITIVE
8651551,0.595,4273.0,FALSE POSITIVE
7115550,0.827,5724.0,FALSE POSITIVE
9532637,0.663,4509.0,FALSE POSITIVE
5305451,0.803,5570.0,FALSE POSITIVE
7174349,1.0,5780.0,FALSE POSITIVE
11824218,19.695,4993.0,FALSE POSITIVE
3128552,0.833,5741.0,CANDIDATE
10788461,1.303,5678.0,CONFIRMED
10788461,1.303,5678.0,CONFIRMED
10788461,1.303,5678.0,CONFIRMED
11667548,1.14,6343.0,FALSE POSITIVE
8868649,0.981,5472.0,FALSE POSITIVE
9715939,1.408,6387.0,FALSE POSITIVE
6887030,0.762,5519.0,CANDIDATE
4751083,1.281,6306.0,FALSE POSITIVE
4751083,,,FALSE POSITIVE
5903301,1.382,6200.0,FALSE POSITIVE
7695087,9.433,4969.0,FALSE POSITIVE
6200709,0.89,6063.0,FALSE POSITIVE
8323764,0.8,5159.0,CANDIDATE
7013923,0.823,4922.0,FALSE POSITIVE
5360082,0.567,4594.0,FALSE POSITIVE
6543683,1.155,6040.0,FALSE POSITIVE
5008245,1.236,6366.0,CANDIDATE
10555365,0.921,5687.0,FALSE POSITIVE
5481426,1.0,5780.0,FALSE POSITIVE
7983756,0.917,6192.0,FALSE POSITIVE
7289165,1.602,6338.0,FALSE POSITIVE
12784167,0.842,5763.0,CONFIRMED
8949316,0.427,3569.0,FALSE POSITIVE
8912730,1.66,6943.0,FALSE POSITIVE
9784230,1.0,5780.0,FALSE POSITIVE
11466960,1.425,6737.0,FALSE POSITIVE
3124420,1.0,5780.0,FALSE POSITIVE
4649440,4.335,5321.0,FALSE POSITIVE
2437488,9.043,4735.0,FALSE POSITIVE
10083623,0.827,5636.0,FALSE POSITIVE
11253711,1.34,5855.0,CONFIRMED
8043052,0.802,5256.0,FALSE POSITIVE
5435816,1.012,6063.0,FALSE POSITIVE
8559589,1.056,6211.0,FALSE POSITIVE
4372765,1.374,6517.0,FALSE POSITIVE
9489524,0.772,5208.0,CONFIRMED
10268903,,,FALSE POSITIVE
7017437,10.363,4893.0,FALSE POSITIVE
7220320,2.221,5770.0,FALSE POSITIVE
9291378,1.018,6137.0,FALSE POSITIVE
4075067,4.832,8992.0,CANDIDATE
4949524,0.817,5602.0,FALSE POSITIVE
2697935,3.318,5088.0,FALSE POSITIVE
6531143,1.081,6278.0,FALSE POSITIVE
3550434,0.693,5089.0,FALSE POSITIVE
2558370,1.0,5780.0,FALSE POSITIVE
12301181,0.746,4997.0,CANDIDATE
5397166,3.348,5904.0,FALSE POSITIVE
7024530,0.999,6077.0,FALSE POSITIVE
5015459,0.572,4340.0,FALSE POSITIVE
11709124,0.971,5688.0,CONFIRMED
8505920,1.013,5330.0,CONFIRMED
1433980,1.768,6574.0,FALSE POSITIVE
2438490,0.849,5528.0,FALSE POSITIVE
3838496,1.0,5780.0,FALSE POSITIVE
6470521,1.119,6377.0,FALSE POSITIVE
2449090,1.0,5780.0,FALSE POSITIVE
5652260,0.853,5743.0,FALSE POSITIVE
2569494,0.866,5311.0,FALSE POSITIVE
12405950,2.629,7021.0,FALSE POSITIVE
5206233,0.813,5608.0,FALSE POSITIVE
7031066,0.917,5115.0,FALSE POSITIVE
6775985,1.361,6770.0,FALSE POSITIVE
11357192,2.99,5018.0,FALSE POSITIVE
9533489,1.935,7214.0,FALSE POSITIVE
11825057,1.0,5780.0,FALSE POSITIVE
12306699,0.741,5139.0,FALSE POSITIVE
9692336,1.0,5780.0,FALSE POSITIVE
9641008,0.712,5515.0,FALSE POSITIVE
8588377,1.021,5750.0,FALSE POSITIVE
3644601,0.834,5715.0,FALSE POSITIVE
4242692,1.713,6520.0,CONFIRMED
8781480,60.688,3942.0,FALSE POSITIVE
6783732,0.948,6328.0,FALSE POSITIVE
11607176,0.82,5741.0,FALSE POSITIVE
10661718,1.016,6095.0,FALSE POSITIVE
6105462,1.262,6429.0,CONFIRMED
8257205,0.821,5159.0,CONFIRMED
6470516,2.115,8344.0,FALSE POSITIVE
6891124,1.085,6269.0,CANDIDATE
7770471,1.425,6510.0,FALSE POSITIVE
5130380,1.126,5907.0,FALSE POSITIVE
6314173,1.959,7311.0,FALSE POSITIVE
5688997,1.166,6022.0,FALSE POSITIVE
9489524,0.772,5208.0,CANDIDATE
7031340,1.533,5496.0,FALSE POSITIVE
4073730,3.798,6635.0,FALSE POSITIVE
2854948,0.786,5688.0,FALSE POSITIVE
7813039,0.918,5606.0,CANDIDATE
3644601,0.834,5715.0,FALSE POSITIVE
8459354,3.618,7643.0,FALSE POSITIVE
6531617,0.777,5232.0,CANDIDATE
4164922,0.756,5014.0,CONFIRMED
12061969,0.77,5081.0,CONFIRMED
4164922,0.756,5014.0,CANDIDATE
10328393,0.721,4955.0,CONFIRMED
10259029,0.798,5585.0,FALSE POSITIVE
8299947,1.0,5780.0,FALSE POSITIVE
3335813,1.117,6141.0,FALSE POSITIVE
11858741,1.0,5780.0,FALSE POSITIVE
6363494,2.408,9954.0,FALSE POSITIVE
2576107,0.915,6328.0,FALSE POSITIVE
9532421,0.789,4897.0,FALSE POSITIVE
6936966,0.895,5853.0,FALSE POSITIVE
5653849,0.777,5470.0,FALSE POSITIVE
2437060,23.673,4599.0,FALSE POSITIVE
8127648,1.0,5780.0,FALSE POSITIVE
11564013,0.898,5821.0,FALSE POSITIVE
9405541,116.965,3306.0,FALSE POSITIVE
8906045,1.138,5891.0,FALSE POSITIVE
7031638,1.121,6318.0,FALSE POSITIVE
7296094,1.0,5780.0,FALSE POSITIVE
5437945,1.393,6340.0,CONFIRMED
12009347,0.733,4416.0,FALSE POSITIVE
4037163,1.0,5780.0,FALSE POSITIVE
5535890,1.256,5807.0,FALSE POSITIVE
5215980,0.75,5325.0,FALSE POSITIVE
9353742,0.886,5497.0,CONFIRMED
9178185,3.915,5908.0,FALSE POSITIVE
6290382,1.667,7245.0,FALSE POSITIVE
3327992,0.661,4188.0,FALSE POSITIVE
5649206,1.0,5780.0,FALSE POSITIVE
5193384,3.484,4905.0,FALSE POSITIVE
5181804,1.416,6585.0,FALSE POSITIVE
10491544,4.61,5073.0,FALSE POSITIVE
9101496,1.812,5878.0,CONFIRMED
11450414,1.451,5592.0,CONFIRMED
4937143,1.31,6938.0,FALSE POSITIVE
8719324,,,FALSE POSITIVE
11241814,1.007,6124.0,FALSE POSITIVE
5036537,0.947,5080.0,FALSE POSITIVE
9837083,0.639,4330.0,FALSE POSITIVE
12557548,0.66,4550.0,CONFIRMED
3657758,0.868,5668.0,CONFIRMED
7031726,138.056,3420.0,FALSE POSITIVE
3338660,1.171,5992.0,FALSE POSITIVE
3338674,5.721,4740.0,FALSE POSITIVE
5546277,0.919,5849.0,FALSE POSITIVE
8258160,0.857,5305.0,FALSE POSITIVE
9752982,2.742,5173.0,FALSE POSITIVE
4666008,1.112,6325.0,FALSE POSITIVE
8430105,5.198,4919.0,FALSE POSITIVE
9517393,1.012,6063.0,CONFIRMED
8052474,0.99,5637.0,FALSE POSITIVE
3534118,1.148,6078.0,FALSE POSITIVE
3534118,,,FALSE POSITIVE
2441161,0.687,5306.0,FALSE POSITIVE
3231120,0.969,5791.0,FALSE POSITIVE
12216706,2.911,8749.0,FALSE POSITIVE
12216706,,,FALSE POSITIVE
10735331,1.83,6960.0,FALSE POSITIVE
7763269,1.194,6261.0,FALSE POSITIVE
8365739,,,CANDIDATE
5471606,32.244,3982.0,FALSE POSITIVE
11200405,1.194,6078.0,FALSE POSITIVE
5475736,0.839,5750.0,FALSE POSITIVE
9049673,0.777,5232.0,FALSE POSITIVE
7031898,1.121,6277.0,FALSE POSITIVE
9593759,9.67,4770.0,FALSE POSITIVE
8827930,1.22,5672.0,CANDIDATE
5020044,1.078,6292.0,FALSE POSITIVE
11560037,1.02,5888.0,FALSE POSITIVE
11911561,1.514,6022.0,FALSE POSITIVE
6547322,2.429,6014.0,FALSE POSITIVE
3440118,0.884,5620.0,CONFIRMED
9159265,0.818,5627.0,FALSE POSITIVE
4472818,0.986,5818.0,CONFIRMED
5816806,1.0,5780.0,FALSE POSITIVE
6531496,0.895,5853.0,FALSE POSITIVE
9661869,1.121,6167.0,FALSE POSITIVE
6790592,152.969,3287.0,CANDIDATE
9411166,1.136,5741.0,CONFIRMED
3097352,1.078,6024.0,FALSE POSITIVE
6066379,1.343,6282.0,FALSE POSITIVE
6508221,0.738,5176.0,CANDIDATE
